Area,ISO 3 code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
Aruba,ABW,2005,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.91,0.04,4.6
Aruba,ABW,2006,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.91,0,0
Aruba,ABW,2007,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.94,0.03,3.3
Aruba,ABW,2008,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.91,-0.03,-3.19
Aruba,ABW,2009,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.95,0.04,4.4
Aruba,ABW,2010,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.94,-0.01,-1.05
Aruba,ABW,2011,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.93,-0.01,-1.06
Aruba,ABW,2012,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.92,-0.01,-1.08
Aruba,ABW,2013,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.94,0.02,2.17
Aruba,ABW,2014,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.94,0,0
Aruba,ABW,2015,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.97,0.03,3.19
Aruba,ABW,2016,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.94,-0.03,-3.09
Aruba,ABW,2017,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.97,0.03,3.19
Aruba,ABW,2018,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.97,0,0
Aruba,ABW,2019,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.99,0.02,2.06
Aruba,ABW,2020,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.99,0,0
Aruba,ABW,2021,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1,0.01,1.01
Aruba,ABW,2022,Country or economy,South America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1,0,0
Australia,AUS,2000,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,216.83,,
Australia,AUS,2001,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,224.26,7.43,3.43
Australia,AUS,2002,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,223.49,-0.77,-0.34
Australia,AUS,2003,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,225.95,2.46,1.1
Australia,AUS,2004,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,229.23,3.28,1.45
Australia,AUS,2005,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,230.74,1.51,0.66
Australia,AUS,2006,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,237.99,7.25,3.14
Australia,AUS,2007,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,243.19,5.2,2.18
Australia,AUS,2008,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,245.38,2.19,0.9
Australia,AUS,2009,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,249.9,4.52,1.84
Australia,AUS,2010,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,250.97,1.07,0.43
Australia,AUS,2011,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,256.28,5.31,2.12
Australia,AUS,2012,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,250.66,-5.62,-2.19
Australia,AUS,2013,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,249.56,-1.1,-0.44
Australia,AUS,2014,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,247.65,-1.91,-0.77
Australia,AUS,2015,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,253.99,6.34,2.56
Australia,AUS,2016,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,258.23,4.24,1.67
Australia,AUS,2017,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,258.97,0.74,0.29
Australia,AUS,2018,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,262.63,3.66,1.41
Australia,AUS,2019,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,265.9,3.27,1.25
Australia,AUS,2020,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,265.15,-0.75,-0.28
Australia,AUS,2021,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,267.45,2.3,0.87
Australia,AUS,2022,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,272.92,5.47,2.05
Australia,AUS,2023,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,273.11,0.19,0.07
Australia,AUS,2024,Country or economy,Oceania,Oceania,0,1,1,0,0,Electricity demand,Demand,Demand,TWh,281.64,8.53,3.12
Austria,AUT,2000,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,58.27,,
Austria,AUT,2001,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,61.2,2.93,5.03
Austria,AUT,2002,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,61.33,0.13,0.21
Austria,AUT,2003,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,63.58,2.25,3.67
Austria,AUT,2004,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,64.93,1.35,2.12
Austria,AUT,2005,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,66.99,2.06,3.17
Austria,AUT,2006,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,68.55,1.56,2.33
Austria,AUT,2007,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,68.85,0.3,0.44
Austria,AUT,2008,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,69.24,0.39,0.57
Austria,AUT,2009,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,66.99,-2.25,-3.25
Austria,AUT,2010,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,70.26,3.27,4.88
Austria,AUT,2011,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,70.4,0.14,0.2
Austria,AUT,2012,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,71.45,1.05,1.49
Austria,AUT,2013,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,71.82,0.37,0.52
Austria,AUT,2014,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,70.82,-1,-1.39
Austria,AUT,2015,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,71.84,1.02,1.44
Austria,AUT,2016,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,72.03,0.19,0.26
Austria,AUT,2017,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,73.64,1.61,2.24
Austria,AUT,2018,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,73.62,-0.02,-0.03
Austria,AUT,2019,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,73.82,0.2,0.27
Austria,AUT,2020,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,71.24,-2.58,-3.49
Austria,AUT,2021,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,74.35,3.11,4.37
Austria,AUT,2022,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,73.21,-1.14,-1.53
Austria,AUT,2023,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,70.71,-2.5,-3.41
Austria,AUT,2024,Country or economy,Europe,Europe,1,1,0,0,0,Electricity demand,Demand,Demand,TWh,71.76,1.05,1.48
Azerbaijan,AZE,2000,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,19.17,,
Azerbaijan,AZE,2001,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,19.64,0.47,2.45
Azerbaijan,AZE,2002,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,20.13,0.49,2.49
Azerbaijan,AZE,2003,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,22.83,2.7,13.41
Azerbaijan,AZE,2004,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,23.09,0.26,1.14
Azerbaijan,AZE,2005,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,24.04,0.95,4.11
Azerbaijan,AZE,2006,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,25.4,1.36,5.66
Azerbaijan,AZE,2007,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,21.58,-3.82,-15.04
Azerbaijan,AZE,2008,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,21.02,-0.56,-2.59
Azerbaijan,AZE,2009,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,18.58,-2.44,-11.61
Azerbaijan,AZE,2010,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,18.31,-0.27,-1.45
Azerbaijan,AZE,2011,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,19.59,1.28,6.99
Azerbaijan,AZE,2012,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,22.43,2.84,14.5
Azerbaijan,AZE,2013,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,22.88,0.45,2.01
Azerbaijan,AZE,2014,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,24.26,1.38,6.03
Azerbaijan,AZE,2015,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,24.41,0.15,0.62
Azerbaijan,AZE,2016,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,23.87,-0.54,-2.21
Azerbaijan,AZE,2017,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,23.05,-0.82,-3.44
Azerbaijan,AZE,2018,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,23.82,0.77,3.34
Azerbaijan,AZE,2019,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,24.6,0.78,3.27
Azerbaijan,AZE,2020,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,24.74,0.14,0.57
Azerbaijan,AZE,2021,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,26.27,1.53,6.18
Azerbaijan,AZE,2022,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,26.08,-0.19,-0.72
Azerbaijan,AZE,2023,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,26.06,-0.02,-0.08
Azerbaijan,AZE,2024,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,26.88,0.82,3.15
Bahamas (the),BHS,2000,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.7,,
Bahamas (the),BHS,2001,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.77,0.07,4.12
Bahamas (the),BHS,2002,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.89,0.12,6.78
Bahamas (the),BHS,2003,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2,0.11,5.82
Bahamas (the),BHS,2004,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.98,-0.02,-1
Bahamas (the),BHS,2005,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.09,0.11,5.56
Bahamas (the),BHS,2006,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.12,0.03,1.44
Bahamas (the),BHS,2007,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.25,0.13,6.13
Bahamas (the),BHS,2008,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.25,0,0
Bahamas (the),BHS,2009,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.14,-0.11,-4.89
Bahamas (the),BHS,2010,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.01,-0.13,-6.07
Bahamas (the),BHS,2011,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.05,0.04,1.99
Bahamas (the),BHS,2012,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.9,-0.15,-7.32
Bahamas (the),BHS,2013,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.88,-0.02,-1.05
Bahamas (the),BHS,2014,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.92,0.04,2.13
Bahamas (the),BHS,2015,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2,0.08,4.17
Bahamas (the),BHS,2016,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.97,-0.03,-1.5
Bahamas (the),BHS,2017,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,1.99,0.02,1.02
Bahamas (the),BHS,2018,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2,0.01,0.5
Bahamas (the),BHS,2019,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.01,0.01,0.5
Bahamas (the),BHS,2020,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.03,0.02,1
Bahamas (the),BHS,2021,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.04,0.01,0.49
Bahamas (the),BHS,2022,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,2.05,0.01,0.49
Bahrain,BHR,2000,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,13.86,,
Bahrain,BHR,2001,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,14.62,0.76,5.48
Bahrain,BHR,2002,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,15.26,0.64,4.38
Bahrain,BHR,2003,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,15.7,0.44,2.88
Bahrain,BHR,2004,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,16.15,0.45,2.87
Bahrain,BHR,2005,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,19.37,3.22,19.94
Bahrain,BHR,2006,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,21.04,1.67,8.62
Bahrain,BHR,2007,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,21.73,0.69,3.28
Bahrain,BHR,2008,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,22.63,0.9,4.14
Bahrain,BHR,2009,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,22.73,0.1,0.44
Bahrain,BHR,2010,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,23.99,1.26,5.54
Bahrain,BHR,2011,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,24.46,0.47,1.96
Bahrain,BHR,2012,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,24.61,0.15,0.61
Bahrain,BHR,2013,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,25.93,1.32,5.36
Bahrain,BHR,2014,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,27.26,1.33,5.13
Bahrain,BHR,2015,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,28.48,1.22,4.48
Bahrain,BHR,2016,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,28.5,0.02,0.07
Bahrain,BHR,2017,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,29.27,0.77,2.7
Bahrain,BHR,2018,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,29.75,0.48,1.64
Bahrain,BHR,2019,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,33.19,3.44,11.56
Bahrain,BHR,2020,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,33.16,-0.03,-0.09
Bahrain,BHR,2021,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,33.93,0.77,2.32
Bahrain,BHR,2022,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,35.71,1.78,5.25
Bahrain,BHR,2023,Country or economy,Asia,Middle East,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,36.18,0.47,1.32
Bangladesh,BGD,2000,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,15.94,,
Bangladesh,BGD,2001,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,17.38,1.44,9.03
Bangladesh,BGD,2002,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,18.95,1.57,9.03
Bangladesh,BGD,2003,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,20.07,1.12,5.91
Bangladesh,BGD,2004,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,25.13,5.06,25.21
Bangladesh,BGD,2005,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,26.96,1.83,7.28
Bangladesh,BGD,2006,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,30.16,3.2,11.87
Bangladesh,BGD,2007,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,30.99,0.83,2.75
Bangladesh,BGD,2008,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,34.23,3.24,10.45
Bangladesh,BGD,2009,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,37.23,3,8.76
Bangladesh,BGD,2010,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,40.86,3.63,9.75
Bangladesh,BGD,2011,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,44.22,3.36,8.22
Bangladesh,BGD,2012,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,48.62,4.4,9.95
Bangladesh,BGD,2013,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,53.34,4.72,9.71
Bangladesh,BGD,2014,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,58.32,4.98,9.34
Bangladesh,BGD,2015,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,62.67,4.35,7.46
Bangladesh,BGD,2016,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,72.91,10.24,16.34
Bangladesh,BGD,2017,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,78.11,5.2,7.13
Bangladesh,BGD,2018,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,83.93,5.82,7.45
Bangladesh,BGD,2019,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,91.9,7.97,9.5
Bangladesh,BGD,2020,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,92.13,0.23,0.25
Bangladesh,BGD,2021,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,103.75,11.62,12.61
Bangladesh,BGD,2022,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,109.96,6.21,5.99
Bangladesh,BGD,2023,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,115.57,5.61,5.1
Bangladesh,BGD,2024,Country or economy,Asia,Asia,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,123.52,7.95,6.88
Barbados,BRB,2000,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.79,,
Barbados,BRB,2001,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.83,0.04,5.06
Barbados,BRB,2002,Country or economy,North America,Latin America and Caribbean,0,0,0,0,0,Electricity demand,Demand,Demand,TWh,0.86,0.03,3.61
